id,name,position,value,club,club_abr,club_prev,country,popularity,status,round,opponent,time,goals,assists,own_goal,penalty,penalty_won,penalty_given,penalty_lost,penalty_defended,yellow_card,red_card,points
110,Dawid Abramowicz, Obronca,"2,00",Radomiak Radom,,GKS Tychy,Polska,33,active,18,WID,95,0,0,0,0,0,0,0,0,1,0,1
110,Dawid Abramowicz, Obronca,"2,00",Radomiak Radom,,GKS Tychy,Polska,33,active,19,CHR,94,0,0,0,0,0,0,0,0,0,0,1
110,Dawid Abramowicz, Obronca,"2,00",Radomiak Radom,,GKS Tychy,Polska,33,active,20,JAS,93,0,0,0,0,0,0,0,0,1,0,5
110,Dawid Abramowicz, Obronca,"2,00",Radomiak Radom,,GKS Tychy,Polska,33,active,21,PUN,92,0,1,0,0,0,0,0,0,0,0,10
110,Dawid Abramowicz, Obronca,"2,00",Radomiak Radom,,GKS Tychy,Polska,33,active,22,GKL,88,0,1,0,0,0,0,0,0,0,0,10
110,Dawid Abramowicz, Obronca,"2,00",Radomiak Radom,,GKS Tychy,Polska,33,active,23,MIE,95,0,0,0,0,0,0,0,0,1,0,5
110,Dawid Abramowicz, Obronca,"2,00",Radomiak Radom,,GKS Tychy,Polska,33,active,24,BBT,96,0,0,0,0,0,0,0,0,0,0,2
110,Dawid Abramowicz, Obronca,"2,00",Radomiak Radom,,GKS Tychy,Polska,33,active,25,TYC,95,0,0,0,0,0,0,0,0,0,0,2
110,Dawid Abramowicz, Obronca,"2,00",Radomiak Radom,,GKS Tychy,Polska,33,active,26,ODR,93,0,0,0,0,0,0,0,0,0,0,6
110,Dawid Abramowicz, Obronca,"2,00",Radomiak Radom,,GKS Tychy,Polska,33,active,27,KS,94,0,0,0,0,0,0,0,0,0,0,2
110,Dawid Abramowicz, Obronca,"2,00",Radomiak Radom,,GKS Tychy,Polska,33,active,28,STO,93,0,0,0,0,0,0,0,0,0,0,6
110,Dawid Abramowicz, Obronca,"2,00",Radomiak Radom,,GKS Tychy,Polska,33,active,29,ZAG,96,0,0,0,0,0,0,0,0,0,0,6
110,Dawid Abramowicz, Obronca,"2,00",Radomiak Radom,,GKS Tychy,Polska,33,active,30,SAN,0,0,0,0,0,0,0,0,0,0,0,0
110,Dawid Abramowicz, Obronca,"2,00",Radomiak Radom,,GKS Tychy,Polska,33,active,31,BEL,0,0,0,0,0,0,0,0,0,0,0,0
110,Dawid Abramowicz, Obronca,"2,00",Radomiak Radom,,GKS Tychy,Polska,33,active,32,RES,0,0,0,0,0,0,0,0,0,0,0,0
110,Dawid Abramowicz, Obronca,"2,00",Radomiak Radom,,GKS Tychy,Polska,33,active,33,ARK,0,0,0,0,0,0,0,0,0,0,0,0
110,Dawid Abramowicz, Obronca,"2,00",Radomiak Radom,,GKS Tychy,Polska,33,active,34,KOR,0,0,0,0,0,0,0,0,0,0,0,0
1246,Radoslaw Adamski, Pomocnik,"1,50",Apklan Resovia,,Polonia Przemysl,Polska,1,active,18,PUN,94,0,0,0,0,0,0,0,0,0,0,3
1246,Radoslaw Adamski, Pomocnik,"1,50",Apklan Resovia,,Polonia Przemysl,Polska,1,active,19,GKL,55,0,0,0,0,0,0,0,0,0,0,2
1246,Radoslaw Adamski, Pomocnik,"1,50",Apklan Resovia,,Polonia Przemysl,Polska,1,active,20,MIE,0,0,0,0,0,0,0,0,0,0,0,0
1246,Radoslaw Adamski, Pomocnik,"1,50",Apklan Resovia,,Polonia Przemysl,Polska,1,active,21,BBT,61,0,0,0,0,0,0,0,0,0,0,3
1246,Radoslaw Adamski, Pomocnik,"1,50",Apklan Resovia,,Polonia Przemysl,Polska,1,active,22,TYC,65,0,0,0,0,0,0,0,0,0,0,3
1246,Radoslaw Adamski, Pomocnik,"1,50",Apklan Resovia,,Polonia Przemysl,Polska,1,active,23,ODR,33,0,0,0,0,0,0,0,0,0,0,1
1246,Radoslaw Adamski, Pomocnik,"1,50",Apklan Resovia,,Polonia Przemysl,Polska,1,active,24,KS,64,0,1,0,0,0,0,0,0,0,0,7
1246,Radoslaw Adamski, Pomocnik,"1,50",Apklan Resovia,,Polonia Przemysl,Polska,1,active,25,STO,56,0,0,0,0,0,0,0,0,0,0,3
1246,Radoslaw Adamski, Pomocnik,"1,50",Apklan Resovia,,Polonia Przemysl,Polska,1,active,26,ZAG,94,0,0,0,0,0,0,0,0,0,0,2
1246,Radoslaw Adamski, Pomocnik,"1,50",Apklan Resovia,,Polonia Przemysl,Polska,1,active,27,SAN,95,0,0,0,0,0,0,0,0,0,0,2
1246,Radoslaw Adamski, Pomocnik,"1,50",Apklan Resovia,,Polonia Przemysl,Polska,1,active,28,BEL,93,1,0,0,0,0,0,0,0,0,0,7
1246,Radoslaw Adamski, Pomocnik,"1,50",Apklan Resovia,,Polonia Przemysl,Polska,1,active,29,WID,95,0,1,0,0,1,0,0,0,1,0,8
1246,Radoslaw Adamski, Pomocnik,"1,50",Apklan Resovia,,Polonia Przemysl,Polska,1,active,30,ARK,0,0,0,0,0,0,0,0,0,0,0,0
1246,Radoslaw Adamski, Pomocnik,"1,50",Apklan Resovia,,Polonia Przemysl,Polska,1,active,31,KOR,0,0,0,0,0,0,0,0,0,0,0,0
1246,Radoslaw Adamski, Pomocnik,"1,50",Apklan Resovia,,Polonia Przemysl,Polska,1,active,32,RAD,0,0,0,0,0,0,0,0,0,0,0,0
1246,Radoslaw Adamski, Pomocnik,"1,50",Apklan Resovia,,Polonia Przemysl,Polska,1,active,33,CHR,0,0,0,0,0,0,0,0,0,0,0,0
1246,Radoslaw Adamski, Pomocnik,"1,50",Apklan Resovia,,Polonia Przemysl,Polska,1,active,34,JAS,0,0,0,0,0,0,0,0,0,0,0,0
1454,Christian Aleman, Pomocnik,"2,00",Arka Gdynia,,Guayaquil City FC,Ekwador,4,active,18,JAS,55,0,0,0,0,0,0,0,0,1,0,2
1454,Christian Aleman, Pomocnik,"2,00",Arka Gdynia,,Guayaquil City FC,Ekwador,4,active,19,PUN,45,0,0,0,0,0,0,0,0,0,0,2
1454,Christian Aleman, Pomocnik,"2,00",Arka Gdynia,,Guayaquil City FC,Ekwador,4,active,20,GKL,94,0,0,0,0,0,0,0,0,0,0,2
1454,Christian Aleman, Pomocnik,"2,00",Arka Gdynia,,Guayaquil City FC,Ekwador,4,active,21,MIE,93,1,0,0,0,0,0,0,0,1,0,7
1454,Christian Aleman, Pomocnik,"2,00",Arka Gdynia,,Guayaquil City FC,Ekwador,4,active,22,BBT,0,0,0,0,0,0,0,0,0,0,0,0
1454,Christian Aleman, Pomocnik,"2,00",Arka Gdynia,,Guayaquil City FC,Ekwador,4,active,23,TYC,93,0,0,0,0,1,0,0,0,0,0,4
1454,Christian Aleman, Pomocnik,"2,00",Arka Gdynia,,Guayaquil City FC,Ekwador,4,active,24,ODR,0,0,0,0,0,0,0,0,0,0,0,0
1454,Christian Aleman, Pomocnik,"2,00",Arka Gdynia,,Guayaquil City FC,Ekwador,4,active,25,KS,31,0,0,0,0,0,0,0,0,0,0,3
1454,Christian Aleman, Pomocnik,"2,00",Arka Gdynia,,Guayaquil City FC,Ekwador,4,active,26,STO,0,0,0,0,0,0,0,0,0,0,0,0
1454,Christian Aleman, Pomocnik,"2,00",Arka Gdynia,,Guayaquil City FC,Ekwador,4,active,27,ZAG,0,0,0,0,0,0,0,0,0,0,0,0
1454,Christian Aleman, Pomocnik,"2,00",Arka Gdynia,,Guayaquil City FC,Ekwador,4,active,28,SAN,0,0,0,0,0,0,0,0,0,0,0,0
1454,Christian Aleman, Pomocnik,"2,00",Arka Gdynia,,Guayaquil City FC,Ekwador,4,active,29,BEL,92,0,0,0,0,0,0,0,0,0,0,4
1454,Christian Aleman, Pomocnik,"2,00",Arka Gdynia,,Guayaquil City FC,Ekwador,4,active,30,RES,0,0,0,0,0,0,0,0,0,0,0,0
1454,Christian Aleman, Pomocnik,"2,00",Arka Gdynia,,Guayaquil City FC,Ekwador,4,active,31,WID,0,0,0,0,0,0,0,0,0,0,0,0
1454,Christian Aleman, Pomocnik,"2,00",Arka Gdynia,,Guayaquil City FC,Ekwador,4,active,32,KOR,0,0,0,0,0,0,0,0,0,0,0,0
1454,Christian Aleman, Pomocnik,"2,00",Arka Gdynia,,Guayaquil City FC,Ekwador,4,active,33,RAD,0,0,0,0,0,0,0,0,0,0,0,0
1454,Christian Aleman, Pomocnik,"2,00",Arka Gdynia,,Guayaquil City FC,Ekwador,4,active,34,CHR,0,0,0,0,0,0,0,0,0,0,0,0
674,Farid Ali, Pomocnik,"2,00",GKS Jastrzebie ,,Metalurh Zaporoze,Ukraina,1,active,18,ARK,95,0,0,0,0,0,0,0,0,0,0,2
674,Farid Ali, Pomocnik,"2,00",GKS Jastrzebie ,,Metalurh Zaporoze,Ukraina,1,active,19,KOR,92,0,0,0,0,0,0,0,0,0,0,4
674,Farid Ali, Pomocnik,"2,00",GKS Jastrzebie ,,Metalurh Zaporoze,Ukraina,1,active,20,RAD,93,0,0,0,0,0,0,0,0,0,0,2
674,Farid Ali, Pomocnik,"2,00",GKS Jastrzebie ,,Metalurh Zaporoze,Ukraina,1,active,21,CHR,95,0,0,0,0,0,0,0,0,0,0,2
674,Farid Ali, Pomocnik,"2,00",GKS Jastrzebie ,,Metalurh Zaporoze,Ukraina,1,active,22,WID,94,0,0,0,0,0,0,0,0,0,0,2
674,Farid Ali, Pomocnik,"2,00",GKS Jastrzebie ,,Metalurh Zaporoze,Ukraina,1,active,23,PUN,50,0,0,0,0,0,0,0,0,0,0,1
674,Farid Ali, Pomocnik,"2,00",GKS Jastrzebie ,,Metalurh Zaporoze,Ukraina,1,active,24,GKL,95,0,0,0,0,0,0,0,0,0,0,2
674,Farid Ali, Pomocnik,"2,00",GKS Jastrzebie ,,Metalurh Zaporoze,Ukraina,1,active,25,MIE,94,0,0,0,0,0,0,0,0,1,0,1
674,Farid Ali, Pomocnik,"2,00",GKS Jastrzebie ,,Metalurh Zaporoze,Ukraina,1,active,26,BBT,93,0,0,0,0,0,0,0,0,0,0,3
674,Farid Ali, Pomocnik,"2,00",GKS Jastrzebie ,,Metalurh Zaporoze,Ukraina,1,active,27,TYC,92,0,0,0,0,0,0,0,0,0,0,2
674,Farid Ali, Pomocnik,"2,00",GKS Jastrzebie ,,Metalurh Zaporoze,Ukraina,1,active,28,ODR,93,0,0,0,0,0,0,0,0,1,0,3
674,Farid Ali, Pomocnik,"2,00",GKS Jastrzebie ,,Metalurh Zaporoze,Ukraina,1,active,29,KS,0,0,0,0,0,0,0,0,0,0,0,0
674,Farid Ali, Pomocnik,"2,00",GKS Jastrzebie ,,Metalurh Zaporoze,Ukraina,1,active,30,STO,0,0,0,0,0,0,0,0,0,0,0,0
674,Farid Ali, Pomocnik,"2,00",GKS Jastrzebie ,,Metalurh Zaporoze,Ukraina,1,active,31,ZAG,0,0,0,0,0,0,0,0,0,0,0,0
674,Farid Ali, Pomocnik,"2,00",GKS Jastrzebie ,,Metalurh Zaporoze,Ukraina,1,active,32,SAN,0,0,0,0,0,0,0,0,0,0,0,0
674,Farid Ali, Pomocnik,"2,00",GKS Jastrzebie ,,Metalurh Zaporoze,Ukraina,1,active,33,BEL,0,0,0,0,0,0,0,0,0,0,0,0
674,Farid Ali, Pomocnik,"2,00",GKS Jastrzebie ,,Metalurh Zaporoze,Ukraina,1,active,34,RES,0,0,0,0,0,0,0,0,0,0,0,0
1490,Maciej Ambrosiewicz, Pomocnik,"1,80",Zaglebie Sosnowiec,,Wisla Plock,Polska,1,active,18,BBT,96,0,0,0,0,0,0,0,0,1,0,1
1490,Maciej Ambrosiewicz, Pomocnik,"1,80",Zaglebie Sosnowiec,,Wisla Plock,Polska,1,active,19,TYC,93,0,0,0,0,0,0,0,0,0,0,2
1490,Maciej Ambrosiewicz, Pomocnik,"1,80",Zaglebie Sosnowiec,,Wisla Plock,Polska,1,active,20,ODR,93,0,0,0,0,0,0,0,0,0,0,2
1490,Maciej Ambrosiewicz, Pomocnik,"1,80",Zaglebie Sosnowiec,,Wisla Plock,Polska,1,active,21,KS,94,0,0,0,0,0,0,0,0,0,0,3
1490,Maciej Ambrosiewicz, Pomocnik,"1,80",Zaglebie Sosnowiec,,Wisla Plock,Polska,1,active,22,STO,94,0,0,0,0,0,0,0,0,0,0,3
1490,Maciej Ambrosiewicz, Pomocnik,"1,80",Zaglebie Sosnowiec,,Wisla Plock,Polska,1,active,23,WID,94,0,0,0,0,0,0,0,0,0,0,4
1490,Maciej Ambrosiewicz, Pomocnik,"1,80",Zaglebie Sosnowiec,,Wisla Plock,Polska,1,active,24,SAN,94,0,0,0,0,0,0,0,0,0,0,2
1490,Maciej Ambrosiewicz, Pomocnik,"1,80",Zaglebie Sosnowiec,,Wisla Plock,Polska,1,active,25,BEL,96,0,0,0,0,0,0,0,0,0,0,2
1490,Maciej Ambrosiewicz, Pomocnik,"1,80",Zaglebie Sosnowiec,,Wisla Plock,Polska,1,active,26,RES,94,1,0,0,0,0,0,0,0,0,0,8
1490,Maciej Ambrosiewicz, Pomocnik,"1,80",Zaglebie Sosnowiec,,Wisla Plock,Polska,1,active,27,ARK,95,0,1,0,0,0,0,0,0,1,0,4
1490,Maciej Ambrosiewicz, Pomocnik,"1,80",Zaglebie Sosnowiec,,Wisla Plock,Polska,1,active,28,KOR,93,0,0,0,0,0,0,0,0,0,0,2
1490,Maciej Ambrosiewicz, Pomocnik,"1,80",Zaglebie Sosnowiec,,Wisla Plock,Polska,1,active,29,RAD,96,0,0,0,0,0,0,0,0,0,0,2
1490,Maciej Ambrosiewicz, Pomocnik,"1,80",Zaglebie Sosnowiec,,Wisla Plock,Polska,1,active,30,CHR,0,0,0,0,0,0,0,0,0,0,0,0
1490,Maciej Ambrosiewicz, Pomocnik,"1,80",Zaglebie Sosnowiec,,Wisla Plock,Polska,1,active,31,JAS,0,0,0,0,0,0,0,0,0,0,0,0
1490,Maciej Ambrosiewicz, Pomocnik,"1,80",Zaglebie Sosnowiec,,Wisla Plock,Polska,1,active,32,PUN,0,0,0,0,0,0,0,0,0,0,0,0
1490,Maciej Ambrosiewicz, Pomocnik,"1,80",Zaglebie Sosnowiec,,Wisla Plock,Polska,1,active,33,GKL,0,0,0,0,0,0,0,0,0,0,0,0
1490,Maciej Ambrosiewicz, Pomocnik,"1,80",Zaglebie Sosnowiec,,Wisla Plock,Polska,1,active,34,MIE,0,0,0,0,0,0,0,0,0,0,0,0
1267,Michael Ameyaw, Pomocnik,"1,40",Widzew Lodz,,Bytovia Bytow,Polska,21,active,18,RAD,35,0,0,0,0,0,0,0,0,1,0,0
1267,Michael Ameyaw, Pomocnik,"1,40",Widzew Lodz,,Bytovia Bytow,Polska,21,active,19,KS,77,1,0,0,0,0,0,0,0,0,0,7
1267,Michael Ameyaw, Pomocnik,"1,40",Widzew Lodz,,Bytovia Bytow,Polska,21,active,20,CHR,94,0,0,0,0,0,0,0,0,0,0,4
1267,Michael Ameyaw, Pomocnik,"1,40",Widzew Lodz,,Bytovia Bytow,Polska,21,active,21,STO,74,1,0,0,0,0,0,0,0,0,0,9
1267,Michael Ameyaw, Pomocnik,"1,40",Widzew Lodz,,Bytovia Bytow,Polska,21,active,22,JAS,78,0,1,0,0,0,0,0,0,0,0,7
1267,Michael Ameyaw, Pomocnik,"1,40",Widzew Lodz,,Bytovia Bytow,Polska,21,active,23,ZAG,59,0,0,0,0,0,0,0,0,0,0,2
1267,Michael Ameyaw, Pomocnik,"1,40",Widzew Lodz,,Bytovia Bytow,Polska,21,active,24,PUN,33,0,0,0,0,0,0,0,0,0,0,1
1267,Michael Ameyaw, Pomocnik,"1,40",Widzew Lodz,,Bytovia Bytow,Polska,21,active,25,SAN,51,0,0,0,0,0,0,0,0,0,0,1
1267,Michael Ameyaw, Pomocnik,"1,40",Widzew Lodz,,Bytovia Bytow,Polska,21,active,26,GKL,65,0,0,0,0,0,0,0,0,0,0,3
1267,Michael Ameyaw, Pomocnik,"1,40",Widzew Lodz,,Bytovia Bytow,Polska,21,active,27,BEL,94,0,1,0,0,0,0,0,0,0,0,6
1267,Michael Ameyaw, Pomocnik,"1,40",Widzew Lodz,,Bytovia Bytow,Polska,21,active,28,MIE,68,0,0,0,0,0,0,0,0,0,0,3
1267,Michael Ameyaw, Pomocnik,"1,40",Widzew Lodz,,Bytovia Bytow,Polska,21,active,29,RES,79,0,0,0,0,0,0,0,0,1,0,1
1267,Michael Ameyaw, Pomocnik,"1,40",Widzew Lodz,,Bytovia Bytow,Polska,21,active,30,BBT,0,0,0,0,0,0,0,0,0,0,0,0
1267,Michael Ameyaw, Pomocnik,"1,40",Widzew Lodz,,Bytovia Bytow,Polska,21,active,31,ARK,0,0,0,0,0,0,0,0,0,0,0,0
1267,Michael Ameyaw, Pomocnik,"1,40",Widzew Lodz,,Bytovia Bytow,Polska,21,active,32,TYC,0,0,0,0,0,0,0,0,0,0,0,0
1267,Michael Ameyaw, Pomocnik,"1,40",Widzew Lodz,,Bytovia Bytow,Polska,21,active,33,KOR,0,0,0,0,0,0,0,0,0,0,0,0
1267,Michael Ameyaw, Pomocnik,"1,40",Widzew Lodz,,Bytovia Bytow,Polska,21,active,34,ODR,0,0,0,0,0,0,0,0,0,0,0,0
1500,Kacper Andrzejewski, Obronca,"0,90",Miedz Legnica,,Lech Poznan,Polska,0,active,18,SAN,0,0,0,0,0,0,0,0,0,0,0,0
1500,Kacper Andrzejewski, Obronca,"0,90",Miedz Legnica,,Lech Poznan,Polska,0,active,19,BEL,0,0,0,0,0,0,0,0,0,0,0,0
1500,Kacper Andrzejewski, Obronca,"0,90",Miedz Legnica,,Lech Poznan,Polska,0,active,20,RES,0,0,0,0,0,0,0,0,0,0,0,0
1500,Kacper Andrzejewski, Obronca,"0,90",Miedz Legnica,,Lech Poznan,Polska,0,active,21,ARK,0,0,0,0,0,0,0,0,0,0,0,0
1500,Kacper Andrzejewski, Obronca,"0,90",Miedz Legnica,,Lech Poznan,Polska,0,active,22,KOR,0,0,0,0,0,0,0,0,0,0,0,0
1500,Kacper Andrzejewski, Obronca,"0,90",Miedz Legnica,,Lech Poznan,Polska,0,active,23,RAD,0,0,0,0,0,0,0,0,0,0,0,0
1500,Kacper Andrzejewski, Obronca,"0,90",Miedz Legnica,,Lech Poznan,Polska,0,active,24,CHR,0,0,0,0,0,0,0,0,0,0,0,0
1500,Kacper Andrzejewski, Obronca,"0,90",Miedz Legnica,,Lech Poznan,Polska,0,active,25,JAS,0,0,0,0,0,0,0,0,0,0,0,0
1500,Kacper Andrzejewski, Obronca,"0,90",Miedz Legnica,,Lech Poznan,Polska,0,active,26,PUN,0,0,0,0,0,0,0,0,0,0,0,0
1500,Kacper Andrzejewski, Obronca,"0,90",Miedz Legnica,,Lech Poznan,Polska,0,active,27,GKL,0,0,0,0,0,0,0,0,0,0,0,0
1500,Kacper Andrzejewski, Obronca,"0,90",Miedz Legnica,,Lech Poznan,Polska,0,active,28,WID,0,0,0,0,0,0,0,0,0,0,0,0
1500,Kacper Andrzejewski, Obronca,"0,90",Miedz Legnica,,Lech Poznan,Polska,0,active,29,BBT,0,0,0,0,0,0,0,0,0,0,0,0
1500,Kacper Andrzejewski, Obronca,"0,90",Miedz Legnica,,Lech Poznan,Polska,0,active,30,TYC,0,0,0,0,0,0,0,0,0,0,0,0
1500,Kacper Andrzejewski, Obronca,"0,90",Miedz Legnica,,Lech Poznan,Polska,0,active,31,ODR,0,0,0,0,0,0,0,0,0,0,0,0
1500,Kacper Andrzejewski, Obronca,"0,90",Miedz Legnica,,Lech Poznan,Polska,0,active,32,KS,0,0,0,0,0,0,0,0,0,0,0,0
1500,Kacper Andrzejewski, Obronca,"0,90",Miedz Legnica,,Lech Poznan,Polska,0,active,33,STO,0,0,0,0,0,0,0,0,0,0,0,0
1500,Kacper Andrzejewski, Obronca,"0,90",Miedz Legnica,,Lech Poznan,Polska,0,active,34,ZAG,0,0,0,0,0,0,0,0,0,0,0,0
1414,Karol Angielski, Napastnik,"2,40",Radomiak Radom,,Wisla Plock,Polska,40,active,18,WID,87,1,0,0,0,0,0,0,0,0,0,6
1414,Karol Angielski, Napastnik,"2,40",Radomiak Radom,,Wisla Plock,Polska,40,active,19,CHR,94,1,0,0,0,0,0,0,0,0,0,6
1414,Karol Angielski, Napastnik,"2,40",Radomiak Radom,,Wisla Plock,Polska,40,active,20,JAS,80,0,0,0,0,0,0,0,0,0,0,3
1414,Karol Angielski, Napastnik,"2,40",Radomiak Radom,,Wisla Plock,Polska,40,active,21,PUN,84,1,0,0,0,0,0,0,0,0,0,7
1414,Karol Angielski, Napastnik,"2,40",Radomiak Radom,,Wisla Plock,Polska,40,active,22,GKL,83,1,1,0,0,0,0,0,0,1,0,9
1414,Karol Angielski, Napastnik,"2,40",Radomiak Radom,,Wisla Plock,Polska,40,active,23,MIE,95,0,1,0,0,0,0,0,0,0,0,6
1414,Karol Angielski, Napastnik,"2,40",Radomiak Radom,,Wisla Plock,Polska,40,active,24,BBT,0,0,0,0,0,0,0,0,0,0,0,0
1414,Karol Angielski, Napastnik,"2,40",Radomiak Radom,,Wisla Plock,Polska,40,active,25,TYC,59,0,0,0,0,0,0,0,0,0,0,2
1414,Karol Angielski, Napastnik,"2,40",Radomiak Radom,,Wisla Plock,Polska,40,active,26,ODR,84,0,0,0,0,0,0,0,0,0,0,3
1414,Karol Angielski, Napastnik,"2,40",Radomiak Radom,,Wisla Plock,Polska,40,active,27,KS,79,0,0,0,0,0,0,0,0,0,0,2
1414,Karol Angielski, Napastnik,"2,40",Radomiak Radom,,Wisla Plock,Polska,40,active,28,STO,13,0,0,0,0,0,0,0,0,0,0,3
1414,Karol Angielski, Napastnik,"2,40",Radomiak Radom,,Wisla Plock,Polska,40,active,29,ZAG,0,0,0,0,0,0,0,0,0,0,0,0
1414,Karol Angielski, Napastnik,"2,40",Radomiak Radom,,Wisla Plock,Polska,40,active,30,SAN,0,0,0,0,0,0,0,0,0,0,0,0
1414,Karol Angielski, Napastnik,"2,40",Radomiak Radom,,Wisla Plock,Polska,40,active,31,BEL,0,0,0,0,0,0,0,0,0,0,0,0
1414,Karol Angielski, Napastnik,"2,40",Radomiak Radom,,Wisla Plock,Polska,40,active,32,RES,0,0,0,0,0,0,0,0,0,0,0,0
1414,Karol Angielski, Napastnik,"2,40",Radomiak Radom,,Wisla Plock,Polska,40,active,33,ARK,0,0,0,0,0,0,0,0,0,0,0,0
1414,Karol Angielski, Napastnik,"2,40",Radomiak Radom,,Wisla Plock,Polska,40,active,34,KOR,0,0,0,0,0,0,0,0,0,0,0,0
1059,Adam Antochow, Pomocnik,"0,50",Chrobry Glogow,,MKP Wolow,Polska,0,out of club,18,KOR,0,0,0,0,0,0,0,0,0,0,0,0
1059,Adam Antochow, Pomocnik,"0,50",Chrobry Glogow,,MKP Wolow,Polska,0,out of club,19,RAD,0,0,0,0,0,0,0,0,0,0,0,0
1059,Adam Antochow, Pomocnik,"0,50",Chrobry Glogow,,MKP Wolow,Polska,0,out of club,20,WID,0,0,0,0,0,0,0,0,0,0,0,0
1059,Adam Antochow, Pomocnik,"0,50",Chrobry Glogow,,MKP Wolow,Polska,0,out of club,21,JAS,0,0,0,0,0,0,0,0,0,0,0,0
1059,Adam Antochow, Pomocnik,"0,50",Chrobry Glogow,,MKP Wolow,Polska,0,out of club,22,PUN,0,0,0,0,0,0,0,0,0,0,0,0
1059,Adam Antochow, Pomocnik,"0,50",Chrobry Glogow,,MKP Wolow,Polska,0,out of club,23,GKL,0,0,0,0,0,0,0,0,0,0,0,0
1059,Adam Antochow, Pomocnik,"0,50",Chrobry Glogow,,MKP Wolow,Polska,0,out of club,24,MIE,0,0,0,0,0,0,0,0,0,0,0,0
1059,Adam Antochow, Pomocnik,"0,50",Chrobry Glogow,,MKP Wolow,Polska,0,out of club,25,BBT,0,0,0,0,0,0,0,0,0,0,0,0
1059,Adam Antochow, Pomocnik,"0,50",Chrobry Glogow,,MKP Wolow,Polska,0,out of club,26,TYC,0,0,0,0,0,0,0,0,0,0,0,0
1059,Adam Antochow, Pomocnik,"0,50",Chrobry Glogow,,MKP Wolow,Polska,0,out of club,27,ODR,0,0,0,0,0,0,0,0,0,0,0,0
1059,Adam Antochow, Pomocnik,"0,50",Chrobry Glogow,,MKP Wolow,Polska,0,out of club,28,KS,0,0,0,0,0,0,0,0,0,0,0,0
1059,Adam Antochow, Pomocnik,"0,50",Chrobry Glogow,,MKP Wolow,Polska,0,out of club,29,STO,0,0,0,0,0,0,0,0,0,0,0,0
1059,Adam Antochow, Pomocnik,"0,50",Chrobry Glogow,,MKP Wolow,Polska,0,out of club,30,ZAG,0,0,0,0,0,0,0,0,0,0,0,0
1059,Adam Antochow, Pomocnik,"0,50",Chrobry Glogow,,MKP Wolow,Polska,0,out of club,31,SAN,0,0,0,0,0,0,0,0,0,0,0,0
1059,Adam Antochow, Pomocnik,"0,50",Chrobry Glogow,,MKP Wolow,Polska,0,out of club,32,BEL,0,0,0,0,0,0,0,0,0,0,0,0
1059,Adam Antochow, Pomocnik,"0,50",Chrobry Glogow,,MKP Wolow,Polska,0,out of club,33,RES,0,0,0,0,0,0,0,0,0,0,0,0
1059,Adam Antochow, Pomocnik,"0,50",Chrobry Glogow,,MKP Wolow,Polska,0,out of club,34,ARK,0,0,0,0,0,0,0,0,0,0,0,0
1303,Kamil Antonik, Pomocnik,"1,00",Apklan Resovia,,Zaglebie Sosnowiec,Polska,1,active,18,PUN,0,0,0,0,0,0,0,0,0,0,0,0
1303,Kamil Antonik, Pomocnik,"1,00",Apklan Resovia,,Zaglebie Sosnowiec,Polska,1,active,19,GKL,29,0,0,0,0,0,0,0,0,0,0,1
1303,Kamil Antonik, Pomocnik,"1,00",Apklan Resovia,,Zaglebie Sosnowiec,Polska,1,active,20,MIE,9,0,0,0,0,0,0,0,0,0,0,1
1303,Kamil Antonik, Pomocnik,"1,00",Apklan Resovia,,Zaglebie Sosnowiec,Polska,1,active,21,BBT,0,0,0,0,0,0,0,0,0,0,0,0
1303,Kamil Antonik, Pomocnik,"1,00",Apklan Resovia,,Zaglebie Sosnowiec,Polska,1,active,22,TYC,0,0,0,0,0,0,0,0,0,0,0,0
1303,Kamil Antonik, Pomocnik,"1,00",Apklan Resovia,,Zaglebie Sosnowiec,Polska,1,active,23,ODR,0,0,0,0,0,0,0,0,0,0,0,0
1303,Kamil Antonik, Pomocnik,"1,00",Apklan Resovia,,Zaglebie Sosnowiec,Polska,1,active,24,KS,14,0,0,0,0,0,0,0,0,0,0,2
1303,Kamil Antonik, Pomocnik,"1,00",Apklan Resovia,,Zaglebie Sosnowiec,Polska,1,active,25,STO,25,0,0,0,0,0,0,0,0,0,0,2
1303,Kamil Antonik, Pomocnik,"1,00",Apklan Resovia,,Zaglebie Sosnowiec,Polska,1,active,26,ZAG,37,0,0,0,0,0,0,0,0,0,0,1
1303,Kamil Antonik, Pomocnik,"1,00",Apklan Resovia,,Zaglebie Sosnowiec,Polska,1,active,27,SAN,0,0,0,0,0,0,0,0,0,0,0,0
1303,Kamil Antonik, Pomocnik,"1,00",Apklan Resovia,,Zaglebie Sosnowiec,Polska,1,active,28,BEL,0,0,0,0,0,0,0,0,0,0,0,0
1303,Kamil Antonik, Pomocnik,"1,00",Apklan Resovia,,Zaglebie Sosnowiec,Polska,1,active,29,WID,0,0,0,0,0,0,0,0,0,0,0,0
1303,Kamil Antonik, Pomocnik,"1,00",Apklan Resovia,,Zaglebie Sosnowiec,Polska,1,active,30,ARK,0,0,0,0,0,0,0,0,0,0,0,0
1303,Kamil Antonik, Pomocnik,"1,00",Apklan Resovia,,Zaglebie Sosnowiec,Polska,1,active,31,KOR,0,0,0,0,0,0,0,0,0,0,0,0
